lat,long,url,magnitude,depth,places,time
63.315,-145.2404,https://earthquake.usgs.gov/earthquakes/eventpage/ak16988955,1.2,3.6,"62km S of Deltana, Alaska",1507117137925
63.1033,-151.4916,https://earthquake.usgs.gov/earthquakes/eventpage/ak16988950,0.8,3,"112km NW of Talkeetna, Alaska",1507117067219
37.4485,-118.3438333,https://earthquake.usgs.gov/earthquakes/eventpage/nc72904071,0.12,5.34,"9km NE of Dixon Lane-Meadow Creek, California",1507116402950
33.9995,-117.0476667,https://earthquake.usgs.gov/earthquakes/eventpage/ci38018256,1.97,14.99,"1km NNE of Calimesa, CA",1507116401470
61.8748,-152.038,https://earthquake.usgs.gov/earthquakes/eventpage/ak16988947,1.3,115.1,"106km W of Willow, Alaska",1507116091533
60.8439,-138.3287,https://earthquake.usgs.gov/earthquakes/eventpage/ak16988943,2.6,0,"45km WNW of Haines Junction, Canada",1507115904863
46.8668333,-112.5208333,https://earthquake.usgs.gov/earthquakes/eventpage/mb80259149,1.42,12.33,"15km SE of Lincoln, Montana",1507115359390
38.802166,-122.7353363,https://earthquake.usgs.gov/earthquakes/eventpage/nc72904056,0.57,1.39,"2km SSW of Cobb, California",1507115325780
37.5723333,-118.8508333,https://earthquake.usgs.gov/earthquakes/eventpage/nc72904061,0.79,-0.4,"13km SE of Mammoth Lakes, California",1507115255500
39.6995,-120.3532,https://earthquake.usgs.gov/earthquakes/eventpage/nn00608110,0.5,15.5,"15km SE of Portola, California",1507115224695
59.549,-150.7265,https://earthquake.usgs.gov/earthquakes/eventpage/ak16988941,2,35.9,"38km ESE of Fritz Creek, Alaska",1507115138670
33.9528333,-116.7013333,https://earthquake.usgs.gov/earthquakes/eventpage/ci38018232,0.94,14.24,"9km ENE of Cabazon, CA",1507115105160
63.6903,-149.561,https://earthquake.usgs.gov/earthquakes/eventpage/ak16988937,1.7,125.8,"34km WSW of Healy, Alaska",1507114508883
38.8355,-122.793,https://earthquake.usgs.gov/earthquakes/eventpage/nc72904051,1.09,1.85,"6km WNW of Cobb, California",1507113834280
33.0808333,-116.6088333,https://earthquake.usgs.gov/earthquakes/eventpage/ci38018224,1.17,11.8,"1km WNW of Julian, CA",1507113370200
36.506,-120.942,https://earthquake.usgs.gov/earthquakes/eventpage/nc72904041,1.12,4.31,"33km NE of Greenfield, California",1507113327750
37.0371667,-112.88,https://earthquake.usgs.gov/earthquakes/eventpage/uu60251102,0.67,16.26,"8km ENE of Hildale, Utah",1507111928790
42.55,-111.4143333,https://earthquake.usgs.gov/earthquakes/eventpage/uu60251097,2.09,7.34,"19km SE of Soda Springs, Idaho",1507111719760
36.7845,-121.3656667,https://earthquake.usgs.gov/earthquakes/eventpage/nc72904031,0.97,3.47,"3km S of Ridgemark, California",1507110773350
33.6903333,-115.9953333,https://earthquake.usgs.gov/earthquakes/eventpage/ci38018208,0.71,6.92,"14km ENE of Thermal, CA",1507109731640
64.737,-147.1901,https://earthquake.usgs.gov/earthquakes/eventpage/ak16988934,0.1,-0.5,"7km ESE of North Pole, Alaska",1507109397143
46.8678333,-112.5278333,https://earthquake.usgs.gov/earthquakes/eventpage/mb80259134,2.46,13.28,"15km SE of Lincoln, Montana",1507108546600
34.0275,-117.5975,https://earthquake.usgs.gov/earthquakes/eventpage/ci38018200,1.17,11.16,"4km SE of Ontario, CA",1507108523230
39.034,-122.59,https://earthquake.usgs.gov/earthquakes/eventpage/nc72904011,1.65,1.81,"7km E of Clearlake Oaks, California",1507108226290
65.8348,-155.4053,https://earthquake.usgs.gov/earthquakes/eventpage/ak16988931,1.6,0,"122km N of Ruby, Alaska",1507107916290
38.0852,-119.0207,https://earthquake.usgs.gov/earthquakes/eventpage/nn00608080,0.9,11.6,"26km SE of Bridgeport, California",1507107782582
37.5283333,-118.868,https://earthquake.usgs.gov/earthquakes/eventpage/nc72904001,0.72,4.93,"16km SE of Mammoth Lakes, California",1507107272500
19.3585,-155.4271667,https://earthquake.usgs.gov/earthquakes/eventpage/hv61932226,0.9,8.572,"17km NNE of Pahala, Hawaii",1507107206990
37.5473,-117.442,https://earthquake.usgs.gov/earthquakes/eventpage/nn00608106,0.6,5.7,"25km SW of Goldfield, Nevada",1507107149047
34.5611667,-116.2438333,https://earthquake.usgs.gov/earthquakes/eventpage/ci38018192,1.04,7.55,"19km SSW of Ludlow, CA",1507107119810
33.4951667,-116.791,https://earthquake.usgs.gov/earthquakes/eventpage/ci38018184,0.05,4.96,"9km NE of Aguanga, CA",1507106942310
47.4661667,-122.3995,https://earthquake.usgs.gov/earthquakes/eventpage/uw61337191,1.11,20.06,"4km W of Burien, Washington",1507106498380
33.6923333,-116,https://earthquake.usgs.gov/earthquakes/eventpage/ci38018176,0.78,4.82,"14km ENE of Thermal, CA",1507105745850
63.0932,-151.3314,https://earthquake.usgs.gov/earthquakes/eventpage/ak16988930,1.5,0,"106km NW of Talkeetna, Alaska",1507105167087
37.4791667,-121.8316667,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903991,1,7.18,"8km NE of Milpitas, California",1507105008930
36.5945,-117.0734,https://earthquake.usgs.gov/earthquakes/eventpage/nn00608104,-0.3,8.5,"44km SW of Beatty, Nevada",1507104928948
37.5406,-117.4446,https://earthquake.usgs.gov/earthquakes/eventpage/nn00608102,0.6,4.1,"26km SW of Goldfield, Nevada",1507104243575
38.0381,-118.6555,https://earthquake.usgs.gov/earthquakes/eventpage/nn00608100,0.6,9.3,"51km NNE of Mammoth Lakes, California",1507103031620
37.4593333,-118.8291667,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903971,0.85,2.53,"24km SSE of Mammoth Lakes, California",1507102605540
37.5428333,-118.8646667,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903966,0.81,8.27,"15km SE of Mammoth Lakes, California",1507102475180
15.081,-94.0265,https://earthquake.usgs.gov/earthquakes/eventpage/us2000b0vg,4.8,39.52,"101km SSW of Tres Picos, Mexico",1507102453200
37.453,-113.1091667,https://earthquake.usgs.gov/earthquakes/eventpage/uu60251092,1.15,7.33,"25km S of Cedar City, Utah",1507102301120
37.634,-118.886,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903961,0.99,6.9,"7km ESE of Mammoth Lakes, California",1507102290690
38.78,-122.7255,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903956,0.52,2.46,"2km E of The Geysers, California",1507102192470
37.655,-118.873,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903951,1.13,2.24,"8km E of Mammoth Lakes, California",1507102067530
38.6942,-118.4558,https://earthquake.usgs.gov/earthquakes/eventpage/nn00608099,0.5,9.9,"23km NE of Hawthorne, Nevada",1507101413660
59.7843,-136.6853,https://earthquake.usgs.gov/earthquakes/eventpage/ak16988890,2.1,0,"85km WNW of Skagway, Alaska",1507101218109
33.506,-116.796,https://earthquake.usgs.gov/earthquakes/eventpage/ci38018152,0.25,5.39,"10km NE of Aguanga, CA",1507100934980
37.8555,-116.9726,https://earthquake.usgs.gov/earthquakes/eventpage/nn00608098,0.5,4.5,"28km NE of Goldfield, Nevada",1507100573031
33.5033333,-116.7978333,https://earthquake.usgs.gov/earthquakes/eventpage/ci38018136,0.49,4.44,"9km NE of Aguanga, CA",1507100237690
33.6598333,-116.7051667,https://earthquake.usgs.gov/earthquakes/eventpage/ci38018144,0.27,16.52,"9km S of Idyllwild, CA",1507100041160
36.7355,-121.1748333,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903941,1.93,8.83,"19km ESE of Ridgemark, California",1507099899370
58.1927,-152.599,https://earthquake.usgs.gov/earthquakes/eventpage/ak16988888,2.1,18,"46km NNW of Kodiak, Alaska",1507099796449
65.1213,-149.1044,https://earthquake.usgs.gov/earthquakes/eventpage/ak16988886,1.1,20.9,"59km WNW of Ester, Alaska",1507099794659
38.8078346,-122.7761688,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903931,0.88,0.71,"3km NNW of The Geysers, California",1507099043350
19.9581667,-155.471,https://earthquake.usgs.gov/earthquakes/eventpage/hv61932126,2.54,34.056,"13km S of Honoka'a, Hawaii",1507098254160
36.6333,-116.9477,https://earthquake.usgs.gov/earthquakes/eventpage/nn00608097,0.2,7.6,"34km SSW of Beatty, Nevada",1507096701223
33.3585,-116.2373333,https://earthquake.usgs.gov/earthquakes/eventpage/ci38018128,1.48,9.93,"17km NE of Borrego Springs, CA",1507095935630
59.0929,-152.4213,https://earthquake.usgs.gov/earthquakes/eventpage/ak16988874,2,75.6,"78km SW of Homer, Alaska",1507095643589
33.7155,-116.7545,https://earthquake.usgs.gov/earthquakes/eventpage/ci38018120,0.52,16.29,"4km SW of Idyllwild, CA",1507094693710
46.8891667,-112.5195,https://earthquake.usgs.gov/earthquakes/eventpage/mb80259124,1.12,10.71,"14km ESE of Lincoln, Montana",1507094472670
35.9781667,-117.6645,https://earthquake.usgs.gov/earthquakes/eventpage/ci38018112,0.53,2.06,"22km ENE of Little Lake, CA",1507094388660
18.3756,145.7448,https://earthquake.usgs.gov/earthquakes/eventpage/us2000b0ue,4.7,172.11,"29km N of Pagan, Northern Mariana Islands",1507093737820
19.6083333,-155.7645,https://earthquake.usgs.gov/earthquakes/eventpage/hv61932021,1.47,19.406,"18km ENE of Honalo, Hawaii",1507093555340
42.6008333,-111.4566667,https://earthquake.usgs.gov/earthquakes/eventpage/uu60251087,1.84,1.84,"13km ESE of Soda Springs, Idaho",1507092267430
62.5624,-152.8997,https://earthquake.usgs.gov/earthquakes/eventpage/ak16988835,1.4,2.5,"144km ESE of McGrath, Alaska",1507091990426
61.9391,-147.6239,https://earthquake.usgs.gov/earthquakes/eventpage/ak16988834,2,35.9,"66km ENE of Sutton-Alpine, Alaska",1507091511196
18.7788333,-155.6845,https://earthquake.usgs.gov/earthquakes/eventpage/hv61931981,2.06,34.132,"33km SSE of Hawaiian Ocean View, Hawaii",1507091217900
61.3011,-149.0205,https://earthquake.usgs.gov/earthquakes/eventpage/ak16988831,1.7,30.6,"26km S of Butte, Alaska",1507090320674
63.8125,-149.1141,https://earthquake.usgs.gov/earthquakes/eventpage/ak16988828,1.6,0,"8km SW of Healy, Alaska",1507090167802
39.5892,-120.4157,https://earthquake.usgs.gov/earthquakes/eventpage/nn00608087,0,10.2,"24km S of Portola, California",1507089747801
33.3956667,-116.364,https://earthquake.usgs.gov/earthquakes/eventpage/ci38018104,0.97,5.23,"16km N of Borrego Springs, CA",1507089080620
38.7828333,-122.7213333,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903896,0.51,2.14,"3km ENE of The Geysers, California",1507088774350
33.7433333,-118.118,https://earthquake.usgs.gov/earthquakes/eventpage/ci38018096,1.15,14.37,"1km W of Seal Beach, CA",1507088756230
36.3675,-116.9756,https://earthquake.usgs.gov/earthquakes/eventpage/nn00608071,0.8,12.1,"63km SSW of Beatty, Nevada",1507088723472
-31.5827,-178.1517,https://earthquake.usgs.gov/earthquakes/eventpage/us2000b0th,5,35.55,"72km ESE of L'Esperance Rock, New Zealand",1507087351060
36.5931667,-121.1573333,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903886,1.89,6.68,"24km NE of Soledad, California",1507087145860
38.7716675,-122.7186661,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903881,1.09,2.16,"3km E of The Geysers, California",1507086787130
37.653,-118.8471667,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903871,0.37,1.91,"11km E of Mammoth Lakes, California",1507086572280
38.8073349,-122.7734985,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903866,0.88,1.25,"3km NNW of The Geysers, California",1507086564370
33.6561667,-116.7166667,https://earthquake.usgs.gov/earthquakes/eventpage/ci38018080,0.3,14.22,"9km S of Idyllwild, CA",1507086529490
46.5391667,-122.3596667,https://earthquake.usgs.gov/earthquakes/eventpage/uw61337101,0.66,22.73,"6km WSW of Morton, Washington",1507086367370
-23.1056,-68.1988,https://earthquake.usgs.gov/earthquakes/eventpage/us2000b0t5,5.2,126.96,"21km S of San Pedro de Atacama, Chile",1507086128100
37.3764,-116.7363,https://earthquake.usgs.gov/earthquakes/eventpage/nn00608096,0.7,14.5,"51km N of Beatty, Nevada",1507085206389
37.1571,-117.2313,https://earthquake.usgs.gov/earthquakes/eventpage/nn00608095,1.8,11.8,"50km WNW of Beatty, Nevada",1507085141975
61.634,-146.3056,https://earthquake.usgs.gov/earthquakes/eventpage/ak16988758,1.7,42.6,"56km N of Valdez, Alaska",1507084302637
37.6515,-118.8471667,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903856,1.42,3.01,"11km E of Mammoth Lakes, California",1507084182620
36.0375,-117.7748333,https://earthquake.usgs.gov/earthquakes/eventpage/ci38018064,0.78,1.88,"16km E of Coso Junction, CA",1507083993190
61.2547,-146.8168,https://earthquake.usgs.gov/earthquakes/eventpage/ak16988756,1.9,28.1,"28km WNW of Valdez, Alaska",1507083972695
33.5,-116.7968333,https://earthquake.usgs.gov/earthquakes/eventpage/ci38018056,0.25,4.35,"9km NE of Aguanga, CA",1507083011140
34.1011667,-118.1121667,https://earthquake.usgs.gov/earthquakes/eventpage/ci38018048,1.01,8.93,"1km NW of San Gabriel, CA",1507081338310
46.8728333,-112.5218333,https://earthquake.usgs.gov/earthquakes/eventpage/mb80259119,1.6,10.74,"15km SE of Lincoln, Montana",1507080820140
46.8761667,-112.5265,https://earthquake.usgs.gov/earthquakes/eventpage/mb80259154,1.65,11.17,"14km SE of Lincoln, Montana",1507080779330
60.3952,-147.4064,https://earthquake.usgs.gov/earthquakes/eventpage/ak16988720,2.3,12.4,"81km ESE of Whittier, Alaska",1507079042841
40.2609,-119.5495,https://earthquake.usgs.gov/earthquakes/eventpage/nn00608069,1.7,8.3,"38km SSW of Gerlach-Empire, Nevada",1507077765338
63.2608,-151.3311,https://earthquake.usgs.gov/earthquakes/eventpage/ak16988717,1.6,0.8,"120km W of Cantwell, Alaska",1507077365759
19.5536667,-155.6385,https://earthquake.usgs.gov/earthquakes/eventpage/hv61931706,1.47,11.424,"26km ENE of Honaunau-Napoopoo, Hawaii",1507077049100
34.0685,-117.269,https://earthquake.usgs.gov/earthquakes/eventpage/ci38018040,0.98,15.7,"2km NNW of Loma Linda, CA",1507076389190
47.9963333,-122.7513333,https://earthquake.usgs.gov/earthquakes/eventpage/uw61337006,0.96,14.52,"4km SSE of Port Hadlock-Irondale, Washington",1507074699210
8.5663,-82.7745,https://earthquake.usgs.gov/earthquakes/eventpage/us2000b0rt,4.2,30.59,"4km W of Gomez, Panama",1507074238890
37.6056667,-118.8163333,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903846,0.66,4.25,"14km ESE of Mammoth Lakes, California",1507074202040
36.1048333,-117.8705,https://earthquake.usgs.gov/earthquakes/eventpage/ci38018032,0.7,3.36,"10km NE of Coso Junction, CA",1507073810040
35.0345,-117.681,https://earthquake.usgs.gov/earthquakes/eventpage/ci38018024,1.57,-0.82,"5km NW of Boron, CA",1507073295750
62.1457,-151.2733,https://earthquake.usgs.gov/earthquakes/eventpage/ak16988594,2.1,74.2,"63km WSW of Talkeetna, Alaska",1507073162358
37.0381667,-112.8771667,https://earthquake.usgs.gov/earthquakes/eventpage/uu60251082,0.9,16.44,"8km ENE of Hildale, Utah",1507072904930
48.2753333,-120.6166667,https://earthquake.usgs.gov/earthquakes/eventpage/uw61336986,1.86,6.9,"38km SSW of Mazama, Washington",1507072508440
48.259,-120.6095,https://earthquake.usgs.gov/earthquakes/eventpage/uw61336981,1.89,5.47,"40km SSW of Mazama, Washington",1507072212820
38.8226667,-122.805,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903836,1.12,2.85,"6km NW of The Geysers, California",1507071527650
63.2128,-150.7418,https://earthquake.usgs.gov/earthquakes/eventpage/ak16988580,1.3,6.3,"91km WSW of Cantwell, Alaska",1507071208642
33.5108333,-116.792,https://earthquake.usgs.gov/earthquakes/eventpage/ci38018016,0.33,6.25,"10km NE of Aguanga, CA",1507071181050
38.8231659,-122.8089981,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903831,1.06,1.74,"6km NW of The Geysers, California",1507071133930
37.611,-118.9518333,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903826,0.19,0.4,"4km SSE of Mammoth Lakes, California",1507070627670
37.5469,-117.445,https://earthquake.usgs.gov/earthquakes/eventpage/nn00608062,1.5,5.1,"25km SW of Goldfield, Nevada",1507069440991
38.8056667,-122.7393333,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903806,1.23,1.44,"2km SW of Cobb, California",1507069427950
37.5451,-117.4427,https://earthquake.usgs.gov/earthquakes/eventpage/nn00608061,0.9,3.7,"25km SW of Goldfield, Nevada",1507069415227
46.0781667,-122.3191667,https://earthquake.usgs.gov/earthquakes/eventpage/uw61336956,1,-1.11,"21km NNE of Amboy, Washington",1507069356480
67.746,-164.2818,https://earthquake.usgs.gov/earthquakes/eventpage/ak16988555,2.2,0,"59km WNW of Noatak, Alaska",1507069257770
61.1502,-148.3391,https://earthquake.usgs.gov/earthquakes/eventpage/ak16988552,1.8,20.8,"45km NNE of Whittier, Alaska",1507069137040
43.6886667,-110.4123333,https://earthquake.usgs.gov/earthquakes/eventpage/mb80259109,0.81,4.15,"36km NE of Jackson, Wyoming",1507068990670
46.8571667,-112.5341667,https://earthquake.usgs.gov/earthquakes/eventpage/mb80259304,0.42,11.95,"15km SE of Lincoln, Montana",1507068963290
37.6523333,-118.892,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903801,0.12,3.16,"7km E of Mammoth Lakes, California",1507068812920
33.512,-116.7921667,https://earthquake.usgs.gov/earthquakes/eventpage/ci38018008,0.28,5.83,"10km NE of Aguanga, CA",1507068715130
15.6198,-94.2992,https://earthquake.usgs.gov/earthquakes/eventpage/us2000b0q2,4.2,60.2,"65km SW of Paredon, Mexico",1507068153470
34.1533333,-116.4463333,https://earthquake.usgs.gov/earthquakes/eventpage/ci38018000,1.69,6.34,"4km NNW of Yucca Valley, CA",1507067212670
43.682,-110.4045,https://earthquake.usgs.gov/earthquakes/eventpage/mb80259099,1.07,5.87,"36km NE of Jackson, Wyoming",1507067005720
65.2168,-150.5331,https://earthquake.usgs.gov/earthquakes/eventpage/ak16988545,1.9,0,"24km N of Manley Hot Springs, Alaska",1507066677642
58.2663,-155.1636,https://earthquake.usgs.gov/earthquakes/eventpage/ak16988523,0.8,1.5,"99km ESE of King Salmon, Alaska",1507066178547
39.024,-118.0874,https://earthquake.usgs.gov/earthquakes/eventpage/nn00608050,1.7,7.5,"22km NW of Gabbs, Nevada",1507066159273
33.392,-116.3476667,https://earthquake.usgs.gov/earthquakes/eventpage/ci38017984,1.71,3.2,"15km N of Borrego Springs, CA",1507065949300
42.5836667,-111.4123333,https://earthquake.usgs.gov/earthquakes/eventpage/uu60251062,1.76,5.9,"17km ESE of Soda Springs, Idaho",1507065772640
57.0758,-156.268,https://earthquake.usgs.gov/earthquakes/eventpage/ak16988519,2.8,85.2,"144km NNW of Chirikof Island, Alaska",1507065656623
65.0262,-161.4527,https://earthquake.usgs.gov/earthquakes/eventpage/ak16988491,1.7,0.1,"132km NNW of Unalakleet, Alaska",1507065429640
63.2047,-151.3693,https://earthquake.usgs.gov/earthquakes/eventpage/ak16988488,0.7,13.9,"117km NNW of Talkeetna, Alaska",1507065268796
62.2311,-151.0651,https://earthquake.usgs.gov/earthquakes/eventpage/ak16988484,2.3,66.2,"50km WSW of Talkeetna, Alaska",1507065014650
41.5318333,-121.4595,https://earthquake.usgs.gov/earthquakes/eventpage/nc72905396,1.11,2.93,"47km S of Tulelake, California",1507064824530
42.5213333,-111.399,https://earthquake.usgs.gov/earthquakes/eventpage/uu60251057,2.05,8.16,"22km SE of Soda Springs, Idaho",1507064724100
