coordinates,url,magnitude,places,time,excel time,
"[-118.0763333, 36.1888333, 1.46]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38015368,1.65,"12km SSW of Olancha, CA",1.50675E+12,9/30/2017 05:48:28.750 ,
"[-113.9725, 47.5955, 16.81]",https://earthquake.usgs.gov/earthquakes/eventpage/mb80258359,1.02,"11km E of Pablo, Montana",1.50675E+12,9/30/2017 05:46:38.880 ,
"[-118.8205032, 37.6049995, 4.25]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72902101,1.07,"14km ESE of Mammoth Lakes, California",1.50675E+12,9/30/2017 05:44:52.480 ,
"[-118.8343333, 37.6086667, 3.07]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72902106,0.61,"12km ESE of Mammoth Lakes, California",1.50675E+12,9/30/2017 05:43:33.170 ,
"[-112.2913, 46.8038, 7.79]",https://earthquake.usgs.gov/earthquakes/eventpage/us2000ax3j,2.7,"19km WNW of Helena Valley Northwest, Montana",1.50675E+12,9/30/2017 05:40:40.910 ,
"[-152.3381, 60.3375, 79]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16952767,1.8,"27km SE of Redoubt Volcano, Alaska",1.50675E+12,9/30/2017 05:38:24.618 ,
"[-117.9061667, 34.4403333, 11.53]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38015336,0.88,"7km S of Pearblossum, CA",1.50675E+12,9/30/2017 05:30:28.300 ,
"[-116.7948333, 33.4948333, 4.6]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38015328,0.28,"9km NE of Aguanga, CA",1.50675E+12,9/30/2017 05:27:41.630 ,
"[146.5825, -6.071, 46.79]",https://earthquake.usgs.gov/earthquakes/eventpage/us2000ax39,4.5,"82km ENE of Kainantu, Papua New Guinea",1.50675E+12,9/30/2017 05:19:19.440 ,
"[-116.9065, 33.9866667, 7.08]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38015320,0.87,"7km NNW of Banning, CA",1.50675E+12,9/30/2017 05:17:20.690 ,
"[-118.8199997, 37.604332, 3.82]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72902081,1.64,"14km ESE of Mammoth Lakes, California",1.50675E+12,9/30/2017 05:15:25.200 ,
"[-116.8276667, 33.7806667, 16.77]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38015296,0.88,"7km ENE of Valle Vista, CA",1.50675E+12,9/30/2017 05:13:01.790 ,
"[-120.2809, 39.5617, 8.9]",https://earthquake.usgs.gov/earthquakes/eventpage/nn00607670,-0.2,"25km W of Verdi, Nevada",1.50675E+12,9/30/2017 04:16:57.806 ,
"[-103.5373, 31.4264, 5]",https://earthquake.usgs.gov/earthquakes/eventpage/us2000ax2y,2,"4km W of Pecos, Texas",1.50674E+12,9/30/2017 04:16:13.730 ,
"[-119.0181667, 37.5781667, -1.06]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72902056,0.56,"8km SSW of Mammoth Lakes, California",1.50674E+12,9/30/2017 04:14:53.350 ,
"[-118.8166667, 37.6116667, 4.56]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72902051,0.5,"14km ESE of Mammoth Lakes, California",1.50674E+12,9/30/2017 04:13:58.970 ,
"[56.8179, 27.8699, 10]",https://earthquake.usgs.gov/earthquakes/eventpage/us2000ax2z,4.2,"84km NNW of Minab, Iran",1.50674E+12,9/30/2017 04:12:50.640 ,
"[-151.1067, 59.6365, 53.5]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16951924,1.8,"15km SE of Fritz Creek, Alaska",1.50674E+12,9/30/2017 04:12:11.362 ,
"[-118.8268356, 37.4953346, -0.36]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72902041,1.44,"21km SE of Mammoth Lakes, California",1.50674E+12,9/30/2017 04:04:10.360 ,
"[-118.8295, 37.6056667, 3.41]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72902046,0.56,"13km ESE of Mammoth Lakes, California",1.50674E+12,9/30/2017 04:03:54.760 ,
"[-153.6635, 59.3154, 106.9]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16951083,2.5,"85km SE of Old Iliamna, Alaska",1.50674E+12,9/30/2017 03:10:29.824 ,
"[-122.1893333, 46.206, 4.59]",https://earthquake.usgs.gov/earthquakes/eventpage/uw61335661,0.16,"38km NNE of Amboy, Washington",1.50674E+12,9/30/2017 03:10:08.610 ,
"[-118.8288333, 37.6253333, 4.46]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72902036,0.38,"12km ESE of Mammoth Lakes, California",1.50674E+12,9/30/2017 02:58:29.790 ,
"[-118.8498333, 37.5771667, -0.43]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72902031,0.38,"13km SE of Mammoth Lakes, California",1.50674E+12,9/30/2017 02:56:55.550 ,
"[-118.8426666, 37.5723343, 0.35]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72902026,1.13,"14km SE of Mammoth Lakes, California",1.50674E+12,9/30/2017 02:51:27.750 ,
"[136.7409, -3.3243, 53.79]",https://earthquake.usgs.gov/earthquakes/eventpage/us2000ax2n,4.5,"78km NNE of Enarotali, Indonesia",1.50674E+12,9/30/2017 02:45:54.570 ,
"[-116.7558333, 33.3261667, 13.61]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38015256,0.62,"9km N of Lake Henshaw, CA",1.50674E+12,9/30/2017 02:35:55.270 ,
"[-116.7738333, 33.3253333, 12.64]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38015248,0.6,"9km ESE of Palomar Observatory, CA",1.50674E+12,9/30/2017 02:34:06.370 ,
"[-121.1685028, 36.5836678, 4.28]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72902021,0.77,"22km NE of Soledad, California",1.50674E+12,9/30/2017 02:33:57.910 ,
"[-116.9188333, 33.9506667, 18.67]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38015240,0.8,"5km NW of Banning, CA",1.50674E+12,9/30/2017 02:33:03.570 ,
"[-136.6921, 59.7625, 0]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16951081,1.4,"84km WNW of Skagway, Alaska",1.50674E+12,9/30/2017 02:21:13.276 ,
"[-120.2631667, 34.6876667, 2.88]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38015232,1.77,"6km SSE of Los Alamos, CA",1.50674E+12,9/30/2017 02:11:18.650 ,
"[-89.5403333, 36.4411667, 8.74]",https://earthquake.usgs.gov/earthquakes/eventpage/nm60207556,1.6,"9km NW of Tiptonville, Tennessee",1.50674E+12,9/30/2017 02:07:54.410 ,
"[-136.6848, 59.7803, 0]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16951079,1.6,"85km WNW of Skagway, Alaska",1.50674E+12,9/30/2017 02:06:08.558 ,
"[-118.2269, 38.6102, 7.9]",https://earthquake.usgs.gov/earthquakes/eventpage/nn00607629,1.3,"35km ENE of Hawthorne, Nevada",1.50674E+12,9/30/2017 01:54:48.217 ,
"[-118.813, 37.6056667, 4.71]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72902011,0.48,"14km ESE of Mammoth Lakes, California",1.50674E+12,9/30/2017 01:38:03.600 ,
"[-118.8385, 37.6086667, 2.7]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72902006,0.52,"12km ESE of Mammoth Lakes, California",1.50674E+12,9/30/2017 01:34:19.600 ,
"[-118.895, 38.3702, 6.9]",https://earthquake.usgs.gov/earthquakes/eventpage/nn00607628,0.9,"29km SW of Hawthorne, Nevada",1.50674E+12,9/30/2017 01:30:23.290 ,
"[-118.8226667, 37.603, 3.81]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72902001,0.8,"14km ESE of Mammoth Lakes, California",1.50673E+12,9/30/2017 01:27:53.510 ,
"[-94.1267, 15.2552, 35.18]",https://earthquake.usgs.gov/earthquakes/eventpage/us2000ax2c,4.2,"90km SSW of Paredon, Mexico",1.50673E+12,9/30/2017 01:27:29.800 ,
"[-120.2353333, 34.6956667, 2.62]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38015192,1.57,"7km SE of Los Alamos, CA",1.50673E+12,9/30/2017 01:27:21.080 ,
"[-118.7933333, 37.604, 6.24]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72901996,0.55,"16km ESE of Mammoth Lakes, California",1.50673E+12,9/30/2017 01:16:12.920 ,
"[-118.8446667, 37.5618333, 2.78]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72901991,0.5,"14km SE of Mammoth Lakes, California",1.50673E+12,9/30/2017 01:08:32.410 ,
"[-118.821167, 37.6038322, 4.13]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72901986,1.66,"14km ESE of Mammoth Lakes, California",1.50673E+12,9/30/2017 01:01:04.450 ,
"[-136.7428, 59.8296, 0.1]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16950243,1.7,"90km WNW of Skagway, Alaska",1.50673E+12,9/30/2017 00:52:15.635 ,
"[-118.8853333, 37.5516667, 0.12]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72901981,0.75,"13km SE of Mammoth Lakes, California",1.50673E+12,9/30/2017 00:42:46.420 ,
"[-116.7939987, 33.4978333, 5.72]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38015176,1.3,"8km NE of Aguanga, California",1.50673E+12,9/30/2017 00:42:05.940 ,
"[-118.819664, 37.6044998, 3.83]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72901976,1.26,"14km ESE of Mammoth Lakes, California",1.50673E+12,9/30/2017 00:33:41.290 ,
"[-117.8105, 37.0451, 0]",https://earthquake.usgs.gov/earthquakes/eventpage/nn00607664,0.5,"44km ESE of Big Pine, California",1.50673E+12,9/30/2017 00:32:10.194 ,
"[-149.6515, 63.7306, 117.2]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16950242,1.2,"36km WSW of Healy, Alaska",1.50673E+12,9/30/2017 00:29:51.260 ,
"[-151.0655, 63.5383, 2.8]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16950241,0.4,"106km W of Cantwell, Alaska",1.50673E+12,9/30/2017 00:24:34.712 ,
"[-116.0461667, 33.1726667, 2.21]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38015160,1.92,"9km ENE of Ocotillo Wells, CA",1.50673E+12,9/30/2017 00:12:23.760 ,
"[-149.0194, 62.8654, 1.1]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16950224,2.8,"58km S of Cantwell, Alaska",1.50673E+12,9/30/2017 00:01:40.741 ,
"[-116.047, 33.174, 9.09]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38015152,2.7,"9km ENE of Ocotillo Wells, CA",1.50673E+12,9/29/2017 23:59:30.800 ,
"[-146.9369, 64.4157, 7.6]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16950219,1.4,"12km S of Salcha, Alaska",1.50673E+12,9/29/2017 23:50:12.916 ,
"[-122.7161667, 38.7631667, 2.2]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72901961,0.37,"3km ESE of The Geysers, California",1.50673E+12,9/29/2017 23:47:01.550 ,
"[-118.8321667, 37.6081667, 4.16]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72901956,0.54,"13km ESE of Mammoth Lakes, California",1.50673E+12,9/29/2017 23:44:47.850 ,
"[-149.1763, 61.9025, 2.5]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16950216,1.7,"17km N of Fishhook, Alaska",1.50673E+12,9/29/2017 23:38:20.189 ,
"[-118.9178333, 37.5788333, 0.28]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72901951,0.38,"9km SSE of Mammoth Lakes, California",1.50673E+12,9/29/2017 23:34:00.640 ,
"[120.696, 13.6996, 135.75]",https://earthquake.usgs.gov/earthquakes/eventpage/us2000ax17,4.7,"16km SSE of Calatagan, Philippines",1.50673E+12,9/29/2017 23:18:52.760 ,
"[-140.6761, 61.5134, 0]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16949390,2,"187km NNE of Cape Yakataga, Alaska",1.50673E+12,9/29/2017 23:17:19.636 ,
"[-117.3898, 37.1569, 16.4]",https://earthquake.usgs.gov/earthquakes/eventpage/nn00607610,0.6,"62km WNW of Beatty, Nevada",1.50673E+12,9/29/2017 23:16:57.981 ,
"[-118.82267, 37.6061668, 4.19]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72901936,1.7,"14km ESE of Mammoth Lakes, California",1.50673E+12,9/29/2017 23:06:31.180 ,
"[-118.3533, 38.404, 4.9]",https://earthquake.usgs.gov/earthquakes/eventpage/nn00607609,0.1,"27km ESE of Hawthorne, Nevada",1.50673E+12,9/29/2017 23:03:41.673 ,
"[-116.7941667, 33.4998333, 4.55]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38015128,1.14,"9km NE of Aguanga, CA",1.50673E+12,9/29/2017 22:58:37.420 ,
"[-117.4005, 36.9802, 9.7]",https://earthquake.usgs.gov/earthquakes/eventpage/nn00607608,0.2,"57km W of Beatty, Nevada",1.50673E+12,9/29/2017 22:53:19.632 ,
"[-117.3502, 37.153, 15.5]",https://earthquake.usgs.gov/earthquakes/eventpage/nn00607607,0.1,"59km WNW of Beatty, Nevada",1.50673E+12,9/29/2017 22:52:05.355 ,
"[-72.9693, 6.7514, 162.39]",https://earthquake.usgs.gov/earthquakes/eventpage/us2000ax0h,4.3,"8km NE of Aratoca, Colombia",1.50673E+12,9/29/2017 22:52:03.560 ,
"[-118.8180008, 37.6040001, 3.88]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72901926,1.33,"14km ESE of Mammoth Lakes, California",1.50673E+12,9/29/2017 22:46:59.460 ,
"[-118.8030014, 38.0535011, 9.81]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72901921,1.66,"44km ESE of Bridgeport, California",1.50672E+12,9/29/2017 22:42:52.140 ,
"[-122.7945, 38.8078333, 1.22]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72901916,0.46,"4km NW of The Geysers, California",1.50672E+12,9/29/2017 22:42:13.660 ,
"[-72.1967, -31.7027, 34.99]",https://earthquake.usgs.gov/earthquakes/eventpage/us2000awzq,4.2,"98km W of Illapel, Chile",1.50672E+12,9/29/2017 22:36:30.080 ,
"[-110.33, 44.419, 8.43]",https://earthquake.usgs.gov/earthquakes/eventpage/uu60250212,1.71,"39km E of Old Faithful Geyser, Wyoming",1.50672E+12,9/29/2017 22:21:18.770 ,
"[-110.331, 44.4196667, 7.85]",https://earthquake.usgs.gov/earthquakes/eventpage/uu60250207,0.97,"39km E of Old Faithful Geyser, Wyoming",1.50672E+12,9/29/2017 22:19:51.620 ,
"[-119.2355, 34.1175, 22.24]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38015088,2.26,"5km SW of Port Hueneme, CA",1.50672E+12,9/29/2017 22:02:32.150 ,
"[-94.0878, 15.2008, 58.14]",https://earthquake.usgs.gov/earthquakes/eventpage/us2000awz1,4.9,"94km SW of Tres Picos, Mexico",1.50672E+12,9/29/2017 21:50:50.800 ,
"[-116.9241, 35.9052, 9.6]",https://earthquake.usgs.gov/earthquakes/eventpage/nn00607604,0.3,"45km ENE of Searles Valley, California",1.50672E+12,9/29/2017 21:49:45.946 ,
"[-148.9668, 64.9281, 14.6]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16948436,0.8,"39km N of North Nenana, Alaska",1.50672E+12,9/29/2017 21:48:55.086 ,
"[-126.71, 43.4329, 10]",https://earthquake.usgs.gov/earthquakes/eventpage/us2000awyk,3,"190km WNW of Bandon, Oregon",1.50672E+12,9/29/2017 21:42:48.710 ,
"[-96.8727, 36.4662, 8.25]",https://earthquake.usgs.gov/earthquakes/eventpage/us2000awyj,2.5,"15km NNW of Pawnee, Oklahoma",1.50672E+12,9/29/2017 21:39:30.670 ,
"[-147.319, 63.5223, 1.6]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16948433,1.3,"82km E of Cantwell, Alaska",1.50672E+12,9/29/2017 21:34:38.196 ,
"[-116.9775, 33.9983333, 5]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38015064,1.38,"7km E of Calimesa, CA",1.50672E+12,9/29/2017 21:32:31.740 ,
"[-118.8231659, 37.6016655, 3.59]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72901896,1.8,"14km ESE of Mammoth Lakes, California",1.50672E+12,9/29/2017 21:30:32.390 ,
"[-148.3302, 61.6582, 21]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16948427,2.2,"31km ESE of Sutton-Alpine, Alaska",1.50672E+12,9/29/2017 21:25:35.163 ,
"[-122.3526667, 38.6431667, 5.77]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72901891,2.87,"11km NE of Angwin, California",1.50672E+12,9/29/2017 21:21:44.700 ,
"[-120.5572, 49.4225, 5]",https://earthquake.usgs.gov/earthquakes/eventpage/us2000ax7e,2.5,"5km SW of Princeton, Canada",1.50672E+12,9/29/2017 21:10:02.880 ,
"[-94.8406, 16.1453, 55.29]",https://earthquake.usgs.gov/earthquakes/eventpage/us2000awxt,4.4,"18km ESE of San Mateo del Mar, Mexico",1.50672E+12,9/29/2017 21:00:02.820 ,
"[-122.8366699, 38.8396683, 1.6]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72901881,0.91,"9km NW of The Geysers, California",1.50672E+12,9/29/2017 20:54:20.590 ,
"[-118.887, 37.5395, 0.83]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72901876,0.58,"14km SSE of Mammoth Lakes, California",1.50672E+12,9/29/2017 20:48:47.660 ,
"[-118.8786667, 37.535, 2.9]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72901871,1.92,"15km SSE of Mammoth Lakes, California",1.50672E+12,9/29/2017 20:45:45.880 ,
"[-117.1423333, 33.3361667, -0.44]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38015016,1.05,"7km WSW of Pala, CA",1.50672E+12,9/29/2017 20:33:57.070 ,
"[-116.8655, 35.8788, 7.3]",https://earthquake.usgs.gov/earthquakes/eventpage/nn00607603,0.9,"50km ENE of Searles Valley, California",1.50672E+12,9/29/2017 20:33:40.361 ,
"[-118.8831667, 37.5396667, 1.06]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72901866,0.46,"14km SSE of Mammoth Lakes, California",1.50672E+12,9/29/2017 20:33:25.680 ,
"[-94.2508, 14.8189, 21.46]",https://earthquake.usgs.gov/earthquakes/eventpage/us2000awx6,4.7,"139km SSW of Tres Picos, Mexico",1.50672E+12,9/29/2017 20:31:00.690 ,
"[-122.7220001, 38.777668, 1.65]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72901856,1.02,"2km E of The Geysers, California",1.50672E+12,9/29/2017 20:22:21.140 ,
"[-112.2101667, 46.5883333, 0.3]",https://earthquake.usgs.gov/earthquakes/eventpage/mb80258329,1.68,"7km W of Helena West Side, Montana",1.50672E+12,9/29/2017 20:15:43.860 ,
"[-116.5136667, 33.4928333, 12.83]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38015008,0.71,"16km ESE of Anza, CA",1.50672E+12,9/29/2017 20:05:07.610 ,
"[-117.1746667, 33.2231667, -0.31]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38015000,1.05,"7km ENE of Vista, CA",1.50672E+12,9/29/2017 19:59:54.050 ,
"[-118.856, 37.5725, -0.11]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72901846,0.49,"13km SE of Mammoth Lakes, California",1.50672E+12,9/29/2017 19:57:34.090 ,
"[-122.809166, 38.7926674, 2.52]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72901836,0.43,"4km WNW of The Geysers, California",1.50671E+12,9/29/2017 19:38:51.220 ,
"[-152.9667, 59.7936, 95.8]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16946778,1.9,"63km W of Anchor Point, Alaska",1.50671E+12,9/29/2017 19:38:41.716 ,
"[-93.7986, 14.6873, 22.3]",https://earthquake.usgs.gov/earthquakes/eventpage/us2000awvi,4.7,"127km SW of Mapastepec, Mexico",1.50671E+12,9/29/2017 19:30:07.960 ,
"[159.9977, 53.1879, 47.65]",https://earthquake.usgs.gov/earthquakes/eventpage/us2000awvc,5.3,"91km E of Petropavlovsk-Kamchatskiy, Russia",1.50671E+12,9/29/2017 19:25:01.130 ,
"[-118.8363333, 37.6086667, 2.67]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72901816,0.32,"12km ESE of Mammoth Lakes, California",1.50671E+12,9/29/2017 19:16:14.940 ,
"[-116.5503333, 33.5046667, 4.31]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38014944,0.27,"13km ESE of Anza, CA",1.50671E+12,9/29/2017 18:59:51.180 ,
"[-118.8553333, 37.584, -0.41]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72901806,0.81,"12km SE of Mammoth Lakes, California",1.50671E+12,9/29/2017 18:59:14.070 ,
"[-117.9628333, 36.5821667, 5.17]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38014936,1.22,"10km E of Lone Pine, CA",1.50671E+12,9/29/2017 18:54:44.740 ,
"[-149.7717, 61.7146, 12.4]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16945947,1.3,"9km NNE of Houston, Alaska",1.50671E+12,9/29/2017 18:53:47.014 ,
"[-116.4291667, 34.0541667, 10.33]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38014920,0.47,"7km S of Yucca Valley, CA",1.50671E+12,9/29/2017 18:52:29.750 ,
"[-122.5445, 46.4926667, -1.15]",https://earthquake.usgs.gov/earthquakes/eventpage/uw61335536,1.21,"21km WSW of Morton, Washington",1.50671E+12,9/29/2017 18:52:11.520 ,
"[-122.840332, 38.8409996, 1.28]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72901801,1.03,"10km WNW of Cobb, California",1.50671E+12,9/29/2017 18:51:33.580 ,
"[-122.7276667, 38.7456667, 2.83]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72901791,0.48,"4km SE of The Geysers, California",1.50671E+12,9/29/2017 18:49:19.430 ,
"[-118.3518333, 35.0503333, -1.01]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38014904,1.27,"13km SE of Tehachapi, CA",1.50671E+12,9/29/2017 18:47:20.540 ,
"[-122.638, 38.771, 3.08]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72901786,1.25,"2km NW of Middletown, California",1.50671E+12,9/29/2017 18:42:45.410 ,
"[-118.8111649, 37.4731674, 11.8]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72901781,1.28,"24km SE of Mammoth Lakes, California",1.50671E+12,9/29/2017 18:42:42.180 ,
"[-117.3181, 37.1483, 11.3]",https://earthquake.usgs.gov/earthquakes/eventpage/nn00607600,0.4,"56km WNW of Beatty, Nevada",1.50671E+12,9/29/2017 18:39:49.597 ,
"[-126.8742, 40.482, 16.56]",https://earthquake.usgs.gov/earthquakes/eventpage/us2000ax1j,2.6,"221km W of Ferndale, California",1.50671E+12,9/29/2017 18:15:59.380 ,
"[-111.4083333, 42.6278333, 0.01]",https://earthquake.usgs.gov/earthquakes/eventpage/uu60250167,1.43,"16km E of Soda Springs, Idaho",1.50671E+12,9/29/2017 18:13:31.550 ,
"[-150.452, 65.7566, 7.5]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16945940,2.3,"84km N of Manley Hot Springs, Alaska",1.50671E+12,9/29/2017 18:09:59.898 ,
"[-71.6599, -29.9571, 26.15]",https://earthquake.usgs.gov/earthquakes/eventpage/us2000awu0,4.4,"30km W of Coquimbo, Chile",1.50671E+12,9/29/2017 18:08:56.430 ,
"[-118.8206635, 37.6054993, 4.65]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72901771,0.78,"14km ESE of Mammoth Lakes, California",1.50671E+12,9/29/2017 18:08:20.420 ,
"[-118.8233333, 37.609, 2.78]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72901766,0.17,"13km ESE of Mammoth Lakes, California",1.50671E+12,9/29/2017 18:05:46.110 ,
"[-122.7955, 38.8253333, 0.78]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72901761,0.63,"6km W of Cobb, California",1.50671E+12,9/29/2017 18:05:40.220 ,
"[-118.8168335, 37.6071663, 3.68]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72901741,1.07,"14km ESE of Mammoth Lakes, California",1.50671E+12,9/29/2017 17:45:46.200 ,
"[-118.8463333, 37.5253333, 0.91]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72901746,0.72,"17km SE of Mammoth Lakes, California",1.50671E+12,9/29/2017 17:44:35.840 ,
"[-118.8766667, 37.5538333, 0.05]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72901736,0.5,"13km SE of Mammoth Lakes, California",1.50671E+12,9/29/2017 17:42:52.830 ,
"[-118.856, 37.5475, -1.45]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72901731,0.59,"15km SE of Mammoth Lakes, California",1.50671E+12,9/29/2017 17:41:30.920 ,
"[-118.8826667, 37.5271667, 0.98]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72901726,0.55,"15km SSE of Mammoth Lakes, California",1.50671E+12,9/29/2017 17:39:50.990 ,
